Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,num_academia,num_company
571,Beyond Polarity: Interpretable Financial Sentiment Analysis with Hierarchical Query-driven Attention,Institute of Computing Technology,University of Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,Computer Science Department,Deloitte (Czechia),Deloitte (Czechia),Institute of Computing Technology,University of Chinese Academy of Sciences,,,,,8.0,0.0
572,Deep Text Classification Can be Fooled,Renmin University of China,Ministry of Education of the People's Republic of China,,,,,,,,,,,,,,2.0,0.0
573,Toward Designing Convergent Deep Operator Splitting Methods for Task-specific Nonconvex Optimization,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Provinc,Dalian University of Technology,,,,,5.0,0.0
574,Neural Machine Translation with Key-Value Memory-Augmented Attention,Tencent AI La,Tencent AI La,Tencent AI La,Tencent AI La,Tencent AI La,Tencent AI La,Tencent AI La,,,,,,,,,7.0,0.0
575,Tamper-Proof Privacy Auditing for Artificial Intelligence Systems,McMaster University,McMaster University,,,,,,,,,,,,,,2.0,0.0
576,Attributed Description Logics: Reasoning on Knowledge Graphs *,TU Dresden,TU Dresden,TU Dresden,IBM Research - Haifa,,,,,,,,,,,,4.0,0.0
577,Dual Adversarial Networks for Zero-shot Cross-media Retrieval,Peking University,Peking University,,,,,,,,,,,,,,2.0,0.0
578,Knowledge-Embedded Representation Learning for Fine-Grained Image Recognition,Sun Yat-sen University,Sun Yat-sen University," SenseTime Research, Chin",Sun Yat-sen University,Sun Yat-sen University,Guilin University of Electronic Technology,,,,,,,,,,4.0,1.0
579,On Whom Should I Perform the Lab Test on Next? An Active Feature Elicitation Approach,The University of Texas at Dallas,Indiana University Bloomington,Indiana University Bloomington,The University of Texas at Dallas,Indiana University Bloomington,,,,,,,,,,,5.0,0.0
580,Discrete Network Embedding,University of Technology Sydney,University of Technology Sydney,Nanjing University of Science and Technology,,,,,,,,,,,,,3.0,0.0
581,Keeping in Touch with Collaborative UAVs: A Deep Reinforcement Learning Approach,Chinese Academy of Sciences,Chinese Academy of Sciences,,,,,,,,,,,,,,2.0,0.0
582,Personality-Aware Personalized Emotion Recognition from Physiological Signals,Tsinghua University,"University of California, Berkeley",Lancaster University,Tsinghua University,Tsinghua University,,,,,,,,,,,5.0,0.0
583,Learning Sequential Correlation for User Generated Textual Content Popularity Prediction,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,,,,,,,,,,,5.0,0.0
584,Discrete Factorization Machines for Fast Feature-based Recommendation,Shandong University of Science and Technology,National University of Singapore,National University of Singapore,Shandong University of Science and Technology,University of Electronic Science and Technology of China,Nanyang Technological University,,,,,,,,,,6.0,0.0
585,Instance Weighting for Domain Adaptation via Trading off Sample Selection Bias and Variance,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,,,,,,,,,,,,,3.0,0.0
586,Generating Thematic Chinese Poetry using Conditional Variational Autoencoders with Hybrid Decoders,Institute of Computer Science,University of Waterloo,,,,,,,,,,,,,,2.0,0.0
587,Intelligent Assistant for Elderly,Jožef Stefan Institute,Jožef Stefan International Postgraduate School,Jožef Stefan Institute,Jožef Stefan Institute,Jožef Stefan International Postgraduate School,,,,,,,,,,,5.0,0.0
588,Pyconstruct: Constraint Programming Meets Structured Prediction *,University of Trento,Roskilde University,KU Leuven,University of Trento,,,,,,,,,,,,3.0,0.0
589,Geometric Enclosing Networks,Monash University,Deakin University,Monash University,Monash University,,,,,,,,,,,,4.0,0.0
590,Variance Reduction in Black-box Variational Inference by Adaptive Importance Sampling,Jilin University,Academia Sinica,,,,,,,,,,,,,,2.0,0.0
591,Toeplitz Inverse Covariance-Based Clustering of Multivariate Time Series Data,Stanford University,Stanford University,Stanford University,Stanford University,,,,,,,,,,,,4.0,0.0
592,The Finite Model Theory of Bayesian Networks: Descriptive Complexity,Universidade de São Paulo,Universidade de São Paulo,,,,,,,,,,,,,,2.0,0.0
593,Exact Algorithms and Complexity of Kidney Exchange,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,,,,,,,,,,,,,,2.0,0.0
594,Leadership in Singleton Congestion Games,Politecnico di Milano,University of Southampton,Politecnico di Milano,,,,,,,,,,,,,3.0,0.0
595,Learning to Recognize Transient Sound Events Using Attentional Supervision,National Taiwan University,"Research Center for Information Technology Innovation, Academia Sinica",National Taiwan University,"Research Center for Information Technology Innovation, Academia Sinica",,,,,,,,,,,,4.0,0.0
596,GeoMAN: Multi-level Attention Networks for Geo-sensory Time Series Prediction,Xidian University,China Agricultural University,China Agricultural University,Shanghai Jiao Tong University,China Agricultural University,Southwest Jiaotong University,China Agricultural University,Southwest Jiaotong University,Xidian University,China Agricultural University,Shanghai Jiao Tong University,Southwest Jiaotong University,,,,12.0,0.0
597,Generalization Bounds for Regularized Pairwise Learning,Southern University of Science and Technology,Wenzhou University,Southern University of Science and Technology,,,,,,,,,,,,,3.0,0.0
598,High Resolution Feature Recovering for Accelerating Urban Scene Parsing *,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Qihoo 360 (China),Chinese Academy of Sciences,Chinese Academy of Sciences,Qihoo 360 (China),National University of Singapore,,,,,,,,6.0,2.0
599,On the Satisfiability Threshold of Random Community-Structured SAT,Ben-Gurion University of the Negev,Ben-Gurion University of the Negev,,,,,,,,,,,,,,2.0,0.0
600,Combinatorial Cost Sharing,Weizmann Institute of Science,Weizmann Institute of Science,,,,,,,,,,,,,,2.0,0.0
601,ACV-tree: A New Method for Sentence Similarity Modeling,Hunan University,Sun Yat-sen University,Hunan University,Hunan University,Shanghai Jiao Tong University,,,,,,,,,,,5.0,0.0
602,Domain Adaptation via Tree Kernel Based Maximum Mean Discrepancy for User Consumption Intention Identification,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,Harbin Institute of Technology,,,,,,,,,,,,4.0,0.0
603,Fair Division Under Cardinality Constraints,Indian Institute of Science Bangalore,Indian Institute of Science Bangalore,,,,,,,,,,,,,,2.0,0.0
604,Comparing Approximate Relaxations of Envy-Freeness,Centrum Wiskunde & Informatica,Athens University of Economics and Business,Athens University of Economics and Business,,,,,,,,,,,,,3.0,0.0
605,Convergence Analysis of Gradient Descent for Eigenvector Computation,King Abdullah University of Science and Technology,UNSW Sydney,King Abdullah University of Science and Technology,,,,,,,,,,,,,3.0,0.0
606,Semi-Supervised Optimal Transport for Heterogeneous Domain Adaptation,South China University of Technology,ETH Zurich,South China University of Technology,South China University of Technology,South China University of Technology,South China University of Technology,,,,,,,,,,6.0,0.0
607,Human Motion Generation via Cross-Space Constrained Sampling,Shanghai Jiao Tong University,Shanghai Jiao Tong University,,,,,,,,,,,,,,2.0,0.0
608,Image Captioning with Visual-Semantic LSTM,Wuhan University,Wuhan University,,,,,,,,,,,,,,2.0,0.0
609,An Information Theory based Approach to Multisource Clustering,Télécom Paris,ParisTech,University of Paris-Saclay," LISITE laboratory -RDI team, ISEP, 10 rue de Vanves, Issy-les-Moulineaux, Franc",Sorbonne Paris Cité,Computer Science Department,Sorbonne Paris Cité,Computer Science Department,ParisTech,University of Paris-Saclay,,,,,,4.0,0.0
610,PLASTIC: Prioritize Long and Short-term Information in Top-n Recommendation using Adversarial Training,Shenzhen Institutes of Advanced Technology, Tencent Inc, Tencent Inc,Pennsylvania State University, Tencent Inc,Shenzhen Institutes of Advanced Technology,Shenzhen University,,,,,,,,,4.0,0.0
611,Joint Learning of Phenotypes and Diagnosis-Medication Correspondence via Hidden Interaction Tensor Factorization,Hong Kong Baptist University,Hong Kong Baptist University,Hong Kong Baptist University,McGill University,Hospital Authority,,,,,,,,,,,5.0,0.0
612,Generating High Resolution Climate Change Projections through Single Image Super-Resolution: An Abridged Version,Northeastern University, risQ Inc,Ames Research Center,Bay Area Environmental Research Institute," University Corporation, Monterey Ba",Ames Research Center, NASA Advanced Supercomputing Divisio,Northeastern University, risQ Inc,,,,,,,5.0,1.0
613,Sharing Residual Units Through Collective Tensor Factorization To Improve Deep Neural Networks,National University of Singapore,National University of Singapore,National University of Singapore,National University of Singapore,National University of Singapore,Qihoo 360 (China),,,,,,,,,,5.0,1.0
614,Pairwise-Ranking based Collaborative Recurrent Neural Networks for Clinical Event Prediction,IBM Research - China,IBM Research - China," IBM Research, Cambridge, MA, 0214",IBM Research - China,IBM Research - China,Cornell University,,,,,,,,,,1.0,5.0
615,Estimating Latent People Flow without Tracking Individuals," NTT Service Evolution Laboratories, Kanagawa 239-0847, Japa"," NTT Communication Science Laboratories, Kyoto 619-0237, Japa"," NTT Service Evolution Laboratories, Kanagawa 239-0847, Japa"," NTT Service Evolution Laboratories, Kanagawa 239-0847, Japa"," NTT Communication Science Laboratories, Kyoto 619-0237, Japa",RIKEN Center for Advanced Intelligence Project,,,,,,,,,,1.0,4.0
616,Dynamic Bayesian Logistic Matrix Factorization for Recommendation with Implicit Feedback,Institute for Infocomm Research,Linköping University," Tencent Social Ads, Chin",Institute for Infocomm Research,Institute for Infocomm Research,Institute for Infocomm Research,,,,,,,,,,5.0,0.0
617,Multiwinner Voting with Restricted Admissible Sets: Complexity and Strategyproofness,Central South University,Saarland University,Central South University,,,,,,,,,,,,,3.0,0.0
618,R 3 Net: Recurrent Residual Refinement Network for Saliency Detection,South China University of Technology,Chinese University of Hong Kong,Chinese University of Hong Kong,Hong Kong Polytechnic University,South China University of Technology,Hong Kong Polytechnic University,South China University of Technology,Chinese University of Hong Kong,Shenzhen Institutes of Advanced Technology,,,,,,,9.0,0.0
619,Periodic-CRN: A Convolutional Recurrent Model for Crowd Density Prediction with Recurring Periodic Patterns,Nanyang Technological University,Institute for Infocomm Research,Institute for Infocomm Research,Nanyang Technological University,,,,,,,,,,,,4.0,0.0
620,Multi-Robot Motion Planning with Dynamics Guided by Multi-Agent Search *,Catholic University of America,Catholic University of America,,,,,,,,,,,,,,2.0,0.0
621,Evaluating and Complementing Vision-to-Language Technology for People who are Blind with Conversational Crowdsourcing,University of Southampton,Microsoft Research (United Kingdom),Microsoft Research (United Kingdom),,,,,,,,,,,,,1.0,2.0
622,Crowd Counting using Deep Recurrent Spatial-Aware Network,Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,University of Sydney,Sun Yat-sen University,,,,,,,,,,,5.0,0.0
623,Online Heterogeneous Transfer Metric Learning,Nanyang Technological University,University of Sydney,Nanyang Technological University,University of Sydney,,,,,,,,,,,,4.0,0.0
